ASnumber,AS_ID,AS_Organization,CO2_Intensity
150823,150823_FAST-VN,FAST SOFTWARE JOINT STOCK COMPANY,471.16
149111,149111_TEDEV-VN,TEDEV TECHNOLOGICAL DEVELOPMENT COMPANY LIMITED,471.16
151911,151911_VERICHAINS-VN,VERICHAINS LIMITED,471.16
140769,140769_IFISOLUTION-AS-VN,INFORMATICS SOLUTION COMPANY LIMITED,471.16
56160,56160_VIETNIX-AS-VN,VIETNIX Solution and Technology Joint Stock Company,471.16
63763,63763_VCCORP-AS-VN,VCCORP-VN,471.16
131374,131374_HQG-AS-VN,HQG Technology Solutions Joint Stock Company,471.16
135920,135920_EHOST-AS-VN,Ehost software company limited,471.16
135928,135928_HOITUSO-AS-VN,Digital Convergence Technology Solutions Company Limited,471.16
135998,135998_IDBVIETNAM-AS-VN,International Distribution Corporation,471.16
149068,149068_INETSOFT-AS-VN,iNET software one member company limited,471.16
149129,149129_CPVN-VN,Vietnam Government Portal,471.16
149145,149145_VNETWORK-TELECOM-VN,VNETWORK TELECOMMUNICATION SERVICES COMPANY LIMITED,471.16
150838,150838_HASONTECH-VN,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,471.16
150861,150861_POWERNET-VN,POWERNET COMPANY LIMITED,471.16
150864,150864_VNNS-VN,VIET NAM VNNS TECHNOLOGIES JOINT STOCK COMPANY,471.16
150911,150911_TRAVELAIRE-VN,Travelaire Limited Liability Company,471.16
152933,152933_ZONECLOUD-VN,ZONECLOUD TECHNOLOGY JOINT STOCK COMPANY,471.16
152966,152966_ALGO-VN,ALGO DATA SERVICES COMPANY LIMITED,471.16
152992,152992_DATAONLINE-VN,ONLINE DATA COMPANY LIMITED,471.16
151865,151865_ZENTECH-VN,"ZENTECH Technology Solutions Co., Ltd",471.16
140791,140791_BKH-AS-VN,BKHOST TECHNOLOGY VIETNAM JOINT STOCK COMPANY,471.16
140757,140757_FISYS-AS-VN,K2F Information Technology Company Limited,471.16
152999,152999_SIP-VN,Smart IP Company Limited,471.16
150901,150901_NEXTPAY-VN,NEXTPAY DIGITAL TRANSFORMATION GROUP JOINT STOCK COMPANY,471.16
150814,150814_TVAN-VN,VNIS JOINT STOCK COMPANY,471.16
153447,153447_CLOUD360-VN,360 Technology and Services Company Limited,471.16
150850,150850_ZINVPS-VN,ZINVPS COMPANY LIMITED,471.16
150873,150873_TCTH-VN,THUONGCLOUD COMPANY LIMITED,471.16
150896,150896_HUNGCL-VN,HUNGCLOUD COMPANY LIMITED,471.16
152983,152983_HOANGHAI-VN,Cao Hoang Hai Technology Company Limited,471.16
153830,153830_UPNET-VN,Upnet Technology Solutions Company Limited,471.16
151852,151852_WEB2M-VN,FUTE JOINT STOCK COMPANY,471.16
135993,,,471.16
23707,,,471.16
24050,,,471.16
148967,,,471.16
6503,6503_,"Axtel, S.A.B. de C.V.",471.27310622514784
50475,50475_CCD-ARENA,Point of Trade Co. General Trading LLC,471.27333333333337
327813,327813_HA-VPS-NET,Host Africa (Pty) Ltd,471.302392523138
38074,38074_SDCC-AS-AP,Ayao Takata,471.34628720957363
7679,7679_QTNET,"QTnet,Inc.",471.40291292251044
209215,209215_Moe-Network-LTD,Moe Network Ltd,471.55
149793,149793_BXNTCL-AS-AP,"Xin Yang Bai Xing Network Tecnology Co., Ltd",471.55
208830,,,471.55
142130,,,471.55
135918,135918_DVS-AS-VN,VIET DIGITAL TECHNOLOGY LIABILITY COMPANY,471.93038480759617
396982,396982_GOOGLE-CLOUD-PLATFORM,Google LLC,472.0338862891908
47741,47741_OMAO-LOCAL,TSUNAMI ELECTRIC LIMITED,472.1229241666668
24482,24482_SGGS-AS-AP,HostSG,472.1238632773322
14398,14398_AUTODESK,"Autodesk, Inc.",472.19181318131814
31689,31689_EMU-AS,Eastern Mediterranean University,472.20135200000004
209641,209641_I-SERVERS-EAST,I-SERVERS LTD,472.2972568229532
131917,131917_TOSHIBA-IS,Toshiba I.S. corp,472.44300000000004
64439,64439_RocketCloud,IT Outsourcing LLC,472.47900000000004
45560,45560_TOPNET-IPT-AS-AP,Top Global,472.6189004450223
214774,214774_Mina-Iraq-Trading-and-General-Contracting-Company-Limited,Mina Iraq Trading and General Contracting Company Limited,472.805
7522,7522_STCN,"STNet, Incorporated",472.9239870849255
54801,54801_ZILLION-NETWORK,Zillion Network Inc.,472.9259905849359
17511,17511_OPTAGE,OPTAGE Inc.,473.1044097504443
18283,18283_CCV,Chupicom Inc.,473.2726349121696
203686,,,473.28625
135409,135409_KBSPL-AS-AP,Kacific Broadband Satellites Pte Ltd,473.39389584001714
208187,208187_TeamViewer-APAC,TeamViewer Germany GmbH,473.44079907990783
201575,201575_WORLDBUS,TradeZone LLC,473.53314165708287
265586,265586_,INBTEL SA DE CV,473.57666666666665
394601,394601_GNX-ASN,Global Nexus,473.57766300000003
203061,203061_itproximus,UAB code200,473.7939679911701
216234,216234_server-21-as,Komskov Vadim Aleksandrovich,473.97
151872,151872_EDIGI-VN,CLOUD DATA TECHNOLOGY AND COMMUNICATION COMPANY LIMITED,473.9705
140815,140815_HTTVSERVER-VN,HTTVSERVER TECHNOLOGY COMPANY LIMITED,474.09606578684264
63617,63617_McKinsey,McKinsey & Consulting Company Inc. Shanghai,474.2956
46489,46489_TWITCH,Twitch Interactive Inc.,474.4344595490994
133504,133504_PCLONET-AS-AP,"PAOCLOUD CO., LTD.",474.49421866890157
61400,61400_NETRACK-AS,Start LLC,474.53143807841445
963,963_N963-AS-AP,N963,474.5562492083069
28429,28429_,Enlace de Datos y Redes SA de CV,474.702
270158,270158_,Wantelco SAS de CV,474.702337588747
60539,60539_Huicast_Telecom,Huicast Telecom Limited,474.77556951898396
38733,38733_CMCTELECOM-VN,CMC Telecom Infrastructure Company,474.77582241775815
22874,22874_HIGH-DATA-CONNECTION,HIGH DATA CONNECTION LLC,474.79543727186353
273982,273982_,"ELS INTER TELECOMUNICACIONES, S.R.L.",474.8
47344,47344_PRC,Rabigh Refining & Petrochemical PJSC,474.81
984,984_OWS-NETWORK,OCTOPUS WEB SOLUTION INC,474.8225641110927
9354,9354_TDNC,Community Network Center Inc.,475.0158333333332
55376,55376_KCV-HitaNet,"KCV communications CO.,LTD.",475.3390259512977
53678,53678_OFFICERING-ASH,OFFICERING LLC,475.405
47961,47961_RRmedia,MX1 Ltd.,475.405
213378,213378_MONTECARLO,MONTE- CARLO FOR COMMUNICATION LTD,475.405
28438,28438_,"IP Matrix, S.A. de C.V.",475.6227272727273
212921,212921_HDT,HDTIDC LIMITED,475.76
2687,2687_ATGS-MMD-AS,"AT&T Enterprises, LLC",475.80158594290793
24429,24429_Taobao,"Hangzhou Alibaba Advertising Co.,Ltd.",476.073856936359
150359,150359_CTT,Cable Television TOYAMA Inc.,476.11500000000007
131923,131923_MCAT,MCAT Ltd.,476.115206826439
10002,10002_ICT,"IGAUENO CABLE TELEVISION CO.,LTD",476.11541363909083
18068,18068_Hypernet-Shizuoka,TOCOCHANNEL SHIZUOKA corporation,476.1160339943344
21245,21245_Medianova-CDN,MEDIANOVA INTERNET HIZMETLERI VE TICARET ANONIM SIRKETI,476.3249889726376
209711,209711_MUVHost,MUV Bilisim ve Telekomunikasyon Hizmetleri Ltd. Sti.,476.6174032209663
50010,50010_Nawras-AS,Omani Qatari Telecommunication Company SAOC,476.6333333333334
48678,48678_TR-PENTECH-AS,PENTECH BILISIM TEKNOLOJILERI SANAYI VE TICARET LIMITED SIRKETi,476.6552789442111
59422,59422_Etisall,"Etisall Company for Internet Services, Communication Services, Information Technology and Commercial Agencies Ltd.",476.7943697184859
7670,7670_CTNET,"Enecom,Inc.",476.8324119385737
9605,9605_docomo,"NTT DOCOMO, INC.",476.8701058994312
17676,17676_ULTINA,SoftBank Mobile Corp.,476.92453494207615
327989,327989_GeniousMorocco,Genious Communications,476.94
401110,401110_AS-SOVYCLOUD,Sovy Cloud Services,476.97600000000006
208398,208398_TELETECH,Edge Technology Plus d.o.o. Beograd,477.0004670000003
4680,4680_MIND,Mitsubishi Electric Information Network Corporation,477.0010739763604
45677,45677_ICV,"Isahaya Cable Media Co.,Ltd",477.0012512798046
24279,24279_SCATV,"SENDAI CATV CO.,LTD.",477.0014285714286
38628,38628_WINK-NET,HIMEJI CABLE TELEVISION CORPORATION,477.0014285714286
131948,131948_FORNEXT,FORNEXT Inc.,477.0014285714286
60446,60446_datema,Datema Bilisim Ticaret Anonim Sirketi,477.12891487979215
10122,10122_NETSTAR-AS-AP,NETSTAR (SG) PTE. LTD.,477.14094192898193
37037,37037_ORANGEMG-AS,Orange Madagascar,477.27
37303,37303_AIRTELMADA,Airtel Madagascar,477.27
329072,329072_MA32-AS,MNDPT,477.27
37327,37327_NICMG,Network Information Center Madagascar - NIC-MG,477.27
2518,2518_BIGLOBE,BIGLOBE Inc.,477.36625707878704
54852,54852_F4-NETWORKS,F4 Networks,477.49
14178,14178_,"Megacable Comunicaciones de Mexico, S.A. de C.V.",477.6303395377874
9595,9595_XEPHION,NTT-ME Corporation,477.66624999999993
59125,59125_CYBERHOME,FAMILY NET JAPAN INCORPORATED,477.6664051198293
33779,33779_wataniya-telecom-as,Wataniya Telecom Algerie,477.71313543784794
210623,210623_NOBAQ,Nikolaus Hammler,477.735
6500,6500_NEXUS-22-6500,"Nexusguard, Inc",477.735
44947,44947_AMWAJ,AMWAJ ALKHYR COMMERCIAL BROKERS CO.,477.738125
18403,18403_FPT-AS-AP,FPT Telecom Company,477.795035982681
30981,30981_HSS-KSA,Horizonsat FZ LLC,477.844
204528,204528_spacecom,Space-Communication ltd.,478.081111111111
20776,20776_OUTREMER-AS,Outremer Telecom SAS,478.1780127948821
7500,7500_M-ROOT-DNS,WIDE Project,478.180973143549
59126,59126_NCT,"NCT CO.,LTD.",478.18333333333317
28469,28469_,AT&T COMUNICACIONES DIGITALES S DE RL,478.2438362263019
37229,37229_ATLANTIQUE-TELECOM-TG,ATLANTIQUE TELECOM TOGO,478.26
30982,30982_CAFENET,CAFE Informatique et telecommunications,478.26
328293,328293_RDED-AS,RESEAU D'EDUCATION ET DE RECHERCHE DU TOGO - TogoRER,478.26
328859,328859_HOSTEUR-AS,HOSTEUR AFRICA SAS,478.26
328282,328282_TEOLIS-SAU,TEOLIS SAU,478.26
329010,329010_SDN1-AS,Société d'Infrastructures Numériques (SIN),478.26
328152,,,478.26
37774,,,478.26
53808,53808_MOEDOVE-N2,MoeDove,478.43212408061686
44213,44213_NewStarMAX-ASN,Thaer A. T. Abuyousef trading as Abuyousef Co & Partners For General Trade,478.52844115588437
132376,132376_BASKETASIA-AS-AP,Basketasia Sdn. Bhd.,478.53875
17939,17939_MCN-NET01,"miyazaki cabletelevision network Co.,LTD",478.59650353380465
18077,18077_C-able,"Yamaguchi Cable Vision Co., Ltd.",478.59712409586336
2527,2527_So-net,Sony Network Communications Inc.,478.7731034154242
203900,203900_faraertebatmabna,Fara Ertebat Mabna PJS,478.815
45671,45671_AS45671-NET-AU,Servers Australia Pty. Ltd,478.8870241333497
42411,42411_Taqnia_Space_AS,TAQNIA SPACE CO.,478.92608720290673
140938,,,479.10600000000005
17993,17993_VODAFONESAMOA-AS-AP,Vodafone Samoa Limited,479.13822382238226
265592,265592_,KBLEX SA DE CV,479.2033333333334
21887,21887_FIBER-LOGIC,Fiber Logic Inc.,479.2084428442844
1449,1449_PAYPAL-CORP,"PayPal, Inc.",479.23088444222094
23780,23780_CTB,CTB Media Inc.,479.45615384615377
328457,328457_Brainshare-Technologies-AS,Brainshare Technologies and Services Nigeria Limited,479.4641666666667
59832,59832_NASK-PIB,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,479.56
132110,132110_DMHKA-AS-AP,"HONGKONG JIUMAO INTERNATIONAL TRADING CO., LIMITED",479.56804180418044
18081,18081_KCN,"Kintetsu Cable Network Co., Ltd.",479.66044833054735
8888,8888_XTOM,xTom Pty Ltd,479.6805299612773
147176,147176_NNECL-AS-AP,"NZ Network Enterprise Co., Ltd.",479.7151666666666
7511,7511_SYNAPSE,"SYNAPSE Co.,Ltd.",479.83750350070005
327862,327862_NOSi,NOSi EPE,480.0
328941,328941_CVTS1-AS,"CABO VERDE TELECOM, S.A",480.0
328440,328440_Banco-BAI,"Banco BAI Cabo Verde, SA",480.0
329138,329138_BBCD1-AS,"BCN - Banco Caboverdiano de Negócios, SA",480.0
329173,329173_CV-IX-MGT,Associação Cabo Verde Internet Exchange Point,480.0
37796,,,480.0
205960,205960_KIDC,HDTIDC LIMITED,480.0011396581025
37721,37721_Virtual-Technologies-Solutions-SA,Virtual Technologies & Solutions,480.1336142222219
270172,270172_,Guillermo Robles Ramirez,480.2263636363636
10000,10000_NCM,Nagasaki Cable Media Inc.,480.25208025061664
44970,44970_FIBERAX,Fiberax sp. z o.o.,480.2765985
131428,131428_BIZMAC-VN-AS,Rainbow E-Commerce Company Limited,480.30564400000003
141776,141776_BAOSHUO-AS-AP,Baoshuo Network,480.32242424242423
61149,61149_PLAYTIKA,Playtika LTD,480.39625
18725,18725_PVH-INTERNET1,PVH Corp.,480.4950000000001
215575,,,480.61333333333334
204343,204343_compubyte-as,Compubyte Limited,480.72
147183,147183_UBER-AS-AP,Uber India Systems Private Limited,480.815
152485,152485_HOSTER-AS-IN,Hosterdaddy Private Limited,480.815
7473,7473_SINGTEL-AS-AP,Singapore Telecommunications (SINGTEL Internet Exchange),480.8253018796868
31732,31732_Parsun-Network-Solutions,Parsun Network Solutions PTY LTD,480.89790806973105
135489,,,480.93199999999996
134094,134094_SERVERFIELD-AS,"SERVERFIELD CO., LTD.",481.0699749983332
134351,134351_LEASEWEB-AS-AP,Leaseweb Japan K.K.,481.0795061295971
327980,327980_FASTHOSTING,FASTHOSTING (PTY) LTD,481.095
213839,,,481.095
63112,63112_SERVICENOW-CORP,Service-now.com,481.18800000000005
211539,211539_VERSA-ASN,YUSUF OZTURK,481.2
2571,2571_DHLNET,DHL Information Services (Europe) s.r.o,481.21032251612576
49867,49867_Suisei-Net,Bing Yang trading as B00B Collective,481.3224229999999
151483,151483_CZJ-AS-AP,Beijing Chuangzhijie Tech. Co. Ltd.,481.4465466546655
265561,265561_,LANTOINTERNET SA DE CV,481.45467506498704
132399,132399_ATICLOUD-AP,International organization of Aeronautics Telecommunications (SITA),481.70044404440443
29544,29544_MAURITEL,Mauritanian Telecommunication Company,481.71
37508,37508_MATTEL,MATTEL,481.71
328850,328850_CSS-AS,Computer Sales & Services (C.S.S-SA),481.71
328997,328997_RIMATEL,RIMATEL-SA,481.71
37541,37541_CHINGUITEL,Chinguitel S.A,481.71
328549,328549_Sahel-Telecom,SAHEL TELECOM LIBERIA,481.71
60542,60542_KARDOX,Next Internet Network Ltd,481.72875
64049,64049_RJIPL-SG,Reliance Jio Infocomm Pte.Ltd,481.7509285714287
18001,18001_DIALOG-AS,Dialog Axiata Plc,481.8321815939468
141159,141159_INCOMPARABLEHKNET-AS-AP,"Incomparable(HK)Network Co., Limited",481.8505157936825
2514,2514_InfoSphere,"NTT PC Communications, Inc.",481.9917997600322
18097,18097_DCN,D.C.N. Corporation,482.023734439834
199594,199594_PMIX-AS,Poema eXchange LLC,482.03666666666663
203577,203577_FS,Fumon Shimadate,482.063198
45691,45691_DODO,DODO K.K.,482.07307499999996
136557,136557_HOST-AS-AP,Host Universal Pty Ltd,482.1136332112806
199961,199961_MTLS-AS,Multitelesystems LLC,482.1750177508875
7506,7506_INTERQ,"GMO Internet Group, Inc.",482.2541401613656
10010,10010_TOKAI,TOKAI Communications Corporation,482.27719760079975
4725,4725_ODN,SoftBank Corp.,482.29610122024405
4713,4713_OCN,NTT Communications Corporation,482.31670722763033
2500,2500_WIDE-BB,WIDE Project,482.32
9371,9371_SAKURA-C,SAKURA Internet Inc.,482.32
2907,2907_SINET-AS,"Research Organization of Information and Systems, National Institute of Informatics",482.32
173,173_NTTECL-AS,Nippon Telegraph and Telephone Corporation,482.32
2511,2511_NTTV6NET,NTT Software Innovation Center,482.32
38639,38639_HANABI,NTT Communications Corporation,482.32
7529,7529_NETIRD,NetIRD Inc.,482.32
9824,9824_JTCL-JP-AS,"JCOM Co., Ltd.",482.32
17675,17675_InternapJapan,"Internap Japan Co., LTD.",482.32
17685,17685_SQUARE,"SQUARE ENIX CO., LTD.",482.32
17948,17948_EditNet,"EditNet, Inc.",482.32
137937,137937_TNSI-AS-AP,Transaction Network Services,482.32
150723,150723_MEGA-AS-JP,Mega Limited,482.32
135372,135372_CSJI-AS-AP,Columbia Sportswear Japan Inc,482.32
1670,1670_ANS-UK,Verizon Business,482.32
148985,148985_ANSYSJAPANKK-AS-AP,ANSYS Japan K.K.,482.32
142616,142616_MNI-AS-AP,"Misaka Network, Inc.",482.32
945,945_SAMU,HAONAN YANG,482.32
55900,55900_GLBB-JP,GLBB Japan KK,482.32
58325,58325_BANDWIDTH-ASIA,Hydra Communications Ltd,482.32
131965,131965_XSERVER,Xserver Inc.,482.32
2515,2515_JPNIC,Japan Network Information Center,482.32
4675,4675_U-NETSURF,"UNIADEX, LTD.",482.32
4678,4678_FINE,Canon IT Solutions Inc.,482.32
4685,4685_ASAHI-NET,Asahi Net,482.32
4693,4693_CSK,CSK-IT MANAGEMENT CORPORATION,482.32
7505,7505_MEDIAWEB,Fujitsu Systems Applications & Support Limited,482.32
7516,7516_TOHKNET,"TOHKnet Co.,Inc.",482.32
7524,7524_HANSHIN,"ITEC HANKYU HANSHIN CO.,LTD.",482.32
7530,7530_BBTower-Lab,"BroadBand Tower, Inc.",482.32
7667,7667_KDDLAB,"KDDI R&D Laboratories, INC.",482.32
7668,7668_HTCN,Hokuriku Telecommunication Network Co.,482.32
7672,7672_FITWEB,"Hokuden Information System Service Co.,Ltd.",482.32
7682,7682_HOTNET,"HOKKAIDO TELECOMMUNICATIONS NETWORK Co., Inc.",482.32
7687,7687_D-CRUISENET,TOYOTA SYSTEMS CORPORATION,482.32
7690,7690_MIRAI,Mirai Communication Network Inc.,482.32
9351,9351_ZLAN,"ZTV CO.,LTD",482.32
9370,9370_SAKURA-B,SAKURA Internet Inc.,482.32
9374,9374_EDION,EDION Corporation,482.32
9593,9593_NIKKEI,Nikkei Inc.,482.32
9597,9597_CPI-NET,KDDI Web Communications Inc.,482.32
9604,9604_FSI-AS,FUJI SOFT INCORPORATED,482.32
9607,9607_BBTower,"BroadBand Tower, Inc.",482.32
9615,9615_TEES,TOYOHASHI CABLE NETWORK INC.,482.32
9621,9621_OTNet,"Okinawa Telecommunication Network Co., Inc",482.32
9993,9993_CTC-ODC,ITOCHU Techno-Solutions Corporation,482.32
10001,10001_MICSNET,Mics Network Corporation,482.32
10006,10006_SECOMTRUST,"SECOM Trust Systems Co.,Ltd.",482.32
10019,10019_MCTV,Matsusaka Cable-TV Station Inc.,482.32
17514,17514_AICS,OTSUKA CORPORATION,482.32
17682,17682_CABLENET296,296 BROAD NET Com Inc,482.32
17683,17683_WINTECH-COM,"Wingtechnology Communications, Inc.",482.32
17686,17686_ACCELIA,"Accelia, Inc.",482.32
17707,17707_DATAHOTEL-JP,NHN Techorus Corp.,482.32
17931,17931_NETFOREST,"Netforest,Inc",482.32
17934,17934_NICT-NET,National Institute of Information and Communications Technology,482.32
17955,17955_AVISNET,"Densan Co., Ltd.",482.32
17958,17958_KCV,Kasaoka Cable Vision LIMITED,482.32
18094,18094_TCN,"Tokyo Cable Network.,Inc.",482.32
18121,18121_incl,"Ishikawa Computer Center Co.,LTD",482.32
18125,18125_MAFFIN,"Ministry of Agriculture, Forestry and Fisheries Research Network",482.32
18126,18126_CTC,"Chubu Telecommunications Co.,Inc.",482.32
18129,18129_ONI,OKAYAMA NETWORK INC.,482.32
18135,18135_BTV,"BTV Cable Television Co.,LTD",482.32
18150,18150_SNI-JP,"NetComBB Co.,Ltd.",482.32
18264,18264_INTSURF,Lucky Town TV Inc.,482.32
18268,18268_JANIS,Naganoken Kyodou Densan Co.Ltd.,482.32
18274,18274_UCATV,Utsunomiya Cable TV Corporation,482.32
18278,18278_CC9,Cable TV Corporation,482.32
18282,18282_CORALNET,"Tonami System Solutions Co., Ltd.",482.32
23620,23620_DooGA,DMM.com LLC,482.32
23624,23624_CHUKAI,"Chukai Television Co,.Ltd.",482.32
23627,23627_UCVNET,"UEDA CABLE VISION CO.,LTD.",482.32
23629,23629_OCTV,"Obihiro City Cable Co.,Ltd.",482.32
23630,23630_CAC-NET,CAC Inc.,482.32
23633,23633_ix1,Niigata Communication Service,482.32
23641,23641_NSCS-NET,NS Computer Service Corporation,482.32
23661,23661_CLARA-AS-AP,"CLARA, Inc.",482.32
23774,23774_JP-DNS,"Japan Registry Service Co., Ltd.",482.32
23775,23775_Tamatele-NET,tamatele-net,482.32
23778,23778_CANET,"IMIZU CABLE NETWORK CO.,LTD.",482.32
23783,23783_CNA,"Cable Networks Akita Co.,Ltd.",482.32
23805,23805_WATVnet,"Watarase Television Co.,Ltd",482.32
23816,23816_YAHOO,LY Corporation,482.32
23818,23818_JETINTERNET,JETINTERNET Corporation,482.32
23827,23827_ANC-Net,Azumino Network Community TV,482.32
24249,24249_JWAY,"jway co., Ltd",482.32
24251,24251_ICNTV-NET,Iwakuni Cable Network Corporation,482.32
24253,24253_J-Stream,J-Stream Inc.,482.32
24255,24255_T-CATV,Tannan Cable Television Corporation,482.32
24262,24262_HICOM,"HAMANASU INFORMATION Co., Ltd.",482.32
24263,24263_HONDA-NET,"HONDA MOTOR Co., Ltd.",482.32
24271,24271_ictv,iruma cable TV,482.32
24277,24277_NIRAI,"Okinawa Cable Network Co.,Ltd",482.32
24278,24278_USEN-Corp,USEN CORPORATION,482.32
24282,24282_KIR,KAGOYA JAPAN Inc.,482.32
24284,24284_CYBERAGENT,"CYBER AGENT, LTD.",482.32
24289,24289_KBN,"Kagawa T.V Broadcast Network Co,.Ltd",482.32
24295,24295_AS-PNAPOSK,"PacketFabric (Japan) Co., Ltd.",482.32
37892,37892_WAI-NET,"Cable Media WAIWAI Co.,Ltd.",482.32
37919,37919_SEGASAMMY,SEGA SAMMY HOLDINGS INC.,482.32
37922,37922_CATVY,"Diversitymedia Co.,Ltd.",482.32
38634,38634_DWANGO,"DWANGO Co.,Ltd.",482.32
45687,45687_MCT-Internet,Minamikyusyu CableTV Net Inc.,482.32
55382,55382_HOT-CHA,Nagato city office,482.32
55387,55387_RMGR-MIX,Japan Communication Inc.,482.32
58645,58645_marinet,"Miyagi Cable TV Co.,Ltd",482.32
58650,58650_CATVWINK,"Warabi Cable Vision Co., Ltd.",482.32
59123,59123_KAKAKUCOM,"Kakaku.com, Inc.",482.32
59127,59127_NCV,Newmedia Corporation,482.32
63772,63772_EXTRIDE-NET,extride inc.,482.32
63774,63774_KAMOIKE-NET,Kamoike.net LLP,482.32
63779,63779_JUSTPLAYER,InfiniCloud Co. Ltd.,482.32
63784,63784_DIGITAL-NW,Cabinet Secretariat,482.32
131156,131156_LAC-AS,"LAC Co., Ltd.",482.32
131160,131160_WI2,"Wire and Wireless Co.,Ltd.",482.32
131161,131161_NECCN,NEC Corporation,482.32
131911,131911_HCTV-NET,"HONJYO CABLE VISION CO., LTD.",482.32
131926,131926_CTS-NET,"Cable Television Saiki Co. , Ltd.",482.32
131927,131927_TVM,TV Matsumoto Cablevision,482.32
131929,131929_FRUITSNET,"Yamanashi CATV Co,. ltd",482.32
131930,131930_TBS-NET,"Tokyo Broadcasting System Television, Inc.",482.32
131937,131937_JCV,Joetsu Cable Vision,482.32
131938,131938_NISSAN-NET,"NISSAN MOTOR CO.,LTD.",482.32
131942,131942_GURUNAVI-NET,"Gurunavi, Inc.",482.32
131943,131943_goto-tv,Goto tv,482.32
131949,131949_ASO-NET,General Incorporated Foundation Aso Telework Center,482.32
131952,131952_POTATO-NET,"Asahikawa Cable Television Co., Ltd.",482.32
131954,131954_LCNet,Kawaguchiko cable television Inc,482.32
